ptr_nvnCommandBufferPushDebugGroup 0x61721168
ptr_nvnCommandBufferPopDebugGroup 0x6172116c
ptr_nvnCommandBufferPopDebugGroupId 0x61721170
ptr_nvnCommandBufferInsertDebugMarkerStatic 0x61721174
ptr_nvnCommandBufferInsertDebugMarkerDynamic 0x61721178
ptr_nvnCommandBufferInsertDebugMarker 0x6172117c
ptr_nvnCommandBufferGetMemoryCallback 0x61721180
ptr_nvnCommandBufferGetMemoryCallbackData 0x61721184
ptr_nvnCommandBufferIsRecording 0x61721188
ptr_nvnSyncInitialize 0x6172118c
ptr_nvnSyncFinalize 0x61721190
ptr_nvnSyncSetDebugLabel 0x61721194
ptr_nvnQueueFenceSync 0x61721198
ptr_nvnSyncWait 0x6172119c
ptr_nvnQueueWaitSync 0x617211a0
ptr_nvnSyncInitializeFromFencedGLSync 0x617211a4
ptr_nvnSyncCreateGLSync 0x617211a8
ptr_nvnEventBuilderSetDefaults 0x617211ac
ptr_nvnEventBuilderSetStorage 0x617211b0
ptr_nvnEventBuilderGetStorage 0x617211b4
ptr_nvnEventInitialize 0x617211b8
ptr_nvnEventFinalize 0x617211bc
ptr_nvnEventGetValue 0x617211c0
ptr_nvnEventSignal 0x617211c4
ptr_nvnCommandBufferWaitEvent 0x617211c8
ptr_nvnCommandBufferSignalEvent 0x617211cc
ptr_nvnCommandBufferSetStencilCullCriteria 0x617211d0
